organizationNr,name,registrationDate,nrEmployees,ownedBy_organizationNr,ownershipPercentage,organizationForm,address,postalCode,town,municipalityNr,municipality,countryCode,country
970188290,NORGES GEOLOGISKE UNDERSØKELSE,1995-03-12,202,912660680,0.25,ORGL,Leiv Eirikssons vei 39,7040,TRONDHEIM,5001,TRONDHEIM,NO,Norge
974793407,LEBESBY KOMMUNE TEKNISK ETAT,1997-06-11,65,940400392,0.28,ORGL,Strandvegen 152,9790,KJØLLEFJORD,2022,LEBESBY,NO,Norge
995158442,ÅRDAL KOMMUNE SOSIALTENESTA,2010-02-09,10,954679721,0.9,ORGL,Statsråd Evensens veg 4,6885,ÅRDALSTANGEN,1424,ÅRDAL,NO,Norge
874761532,ØKOKRIM,1995-08-09,160,915429785,0.13,ORGL,C. J. Hambros plass 2C,0164,OSLO,0301,OSLO,NO,Norge
964982686,ØRLAND KOMMUNE,1995-06-07,1199,null,null,KOMM,Rådhusgata 6,7130,BREKSTAD,5015,ØRLAND,NO,Norge
971035560,MALVIK KOMMUNE,1995-06-07,1408,null,null,KOMM,Torggata 7,7550,HOMMELVIK,5031,MALVIK,NO,Norge
917334250,STAVANGER BOLIG KF,2016-06-30,14,964965226,0.25,KF,Løkkeveien 51,4008,STAVANGER,1103,STAVANGER,NO,Norge
996022986,REGIONRÅDET VEST,2010-10-05,0,938766223,0.73,ORGL,Ternholmvegen 2,5337,RONG,1259,ØYGARDEN,NO,Norge
920284396,STOR-ELVDAL KOMMUNE SAMFUNNSUTVIKLING,2018-01-22,39,964948887,0.33,ORGL,Storgata 120,2480,KOPPANG,0430,STOR-ELVDAL,NO,Norge
988005770,ULVIK KOMMUNE HELSE OG SOSIAL,2005-03-15,19,971159928,0.27,ORGL,Skeiesvegen 7,5730,ULVIK,1233,ULVIK,NO,Norge
974790580,EVENES KOMMUNE SKOLEADMINISTRASJON,1996-10-26,80,940642140,0.56,ORGL,Bergvikveien 11,8533,BOGEN I OFOTEN,1853,EVENES,NO,Norge
964965692,SOKNDAL KOMMUNE,1995-06-07,536,null,null,KOMM,Gamleveien 20,4380,HAUGE I DALANE,1111,SOKNDAL,NO,Norge
976112555,GJØVIKREGIONEN HELSE- OG MILJØTILSYN IKS,1996-03-08,6,null,null,IKS,Studievegen 7,2815,GJØVIK,0502,GJØVIK,NO,Norge
997220838,NAV RAKKESTAD,2011-08-13,11,945372281,0.28,ORGL,Rådhusveien 8,1890,RAKKESTAD,0128,RAKKESTAD,NO,Norge
976470923,VARDØ HAVN KF,1996-05-21,12,972418048,0.05,KF,Kaigata 26A,9950,VARDØ,2002,VARDØ,NO,Norge
974773228,SOKNDAL KOMMUNE HELSEETATEN,1996-09-01,36,964965692,0.95,ORGL,Gamleveien 20,4380,HAUGE I DALANE,1111,SOKNDAL,NO,Norge
938587051,LEVANGER KOMMUNE,1995-06-07,2558,null,null,KOMM,Håkon den godes gate 30,7600,LEVANGER,5037,LEVANGER,NO,Norge
944810277,SØMNA KOMMUNE,1995-06-07,627,null,null,KOMM,Kystveien 84A,8920,SØMNA,1812,SØMNA,NO,Norge
841088832,NEDRE EIKER KOMMUNE,1995-06-07,2544,null,null,KOMM,Rådhusgata 2,3050,MJØNDALEN,0625,NEDRE EIKER,NO,Norge
974764350,FYLKESMANNEN I TRØNDELAG,1995-08-09,291,972417858,0.97,ORGL,Strandvegen 38,7713,STEINKJER,5004,STEINKJER,NO,Norge
918959483,VÆRNESREGIONEN FORVALTNINGSKONTOR,2017-05-08,12,939958851,0.45,ORGL,Breidablikkvegen 1A,7500,STJØRDAL,5035,STJØRDAL,NO,Norge
983518648,STAVANGER KOMMUNE RÅDMANNEN,2001-07-05,107,964965226,0.01,ORGL,Øvre Kleivegate 15,4005,STAVANGER,1103,STAVANGER,NO,Norge
918108467,HØGSKOLEN I INNLANDET,2016-11-28,1337,872417842,0.2,ORGL,Hamarvegen 112,2406,ELVERUM,0427,ELVERUM,NO,Norge
964950202,NANNESTAD KOMMUNE,1995-06-07,1105,null,null,KOMM,Teiealleen 31,2030,NANNESTAD,0238,NANNESTAD,NO,Norge
998432189,ASKIM KOMMUNE NAV,2012-05-30,32,840894312,0.65,ORGL,Skolegata 12,1830,ASKIM,0124,ASKIM,NO,Norge
919373768,LØRENSKOG KOMMUNE STRATEGI OG SAMFUNN,2017-08-04,7,842566142,0.71,ORGL,Hasselveien 6,1470,LØRENSKOG,0230,LØRENSKOG,NO,Norge
974780259,PEDAGOGISK-PSYKOLOGISK RÅDGIVNINGSKONTOR NORDRE NORDMØRE,1997-11-04,23,991891919,0.01,ORGL,Fosnagata 13,6509,KRISTIANSUND N,1505,KRISTIANSUND,NO,Norge
992739916,FELLESENHET FOR SKATT OG INNFORDRINGER FOR LILLEHAMMERREGION,2008-06-02,0,961381185,0.18,ORGL,Kongsvegen 325,2636,ØYER,0521,ØYER,NO,Norge
976820010,OSLO KOMMUNE GRAVFERDSETATEN,1997-10-29,132,916479468,0.87,ORGL,Akersbakken 32,0172,OSLO,0301,OSLO,NO,Norge
874793582,SØR-VARANGER KOMMUNE TEKNISK DRIFT,1997-06-11,145,942110286,0.51,ORGL,Rådhusplassen 3,9900,KIRKENES,2030,SØR-VARANGER,NO,Norge
898564282,LILLEHAMMER INTERKOMMUNALE LEGEVAKT,2012-06-30,152,945578564,0.3,ORGL,Anders Sandvigs gate 17,2609,LILLEHAMMER,0501,LILLEHAMMER,NO,Norge
856167402,NORDHORDLAND OG GULEN INTERKOMMUNALE RENOVASJONSSELSKAP IKS,1995-03-12,71,null,null,IKS,kjevikdalen,5956,HUNDVIN,1263,LINDÅS,NO,Norge
974635259,SKIPTVET KOMMUNE OPPVEKST,1996-08-28,241,941962726,0.88,ORGL,Storveien 28,1816,SKIPTVET,0127,SKIPTVET,NO,Norge
974636433,GRIMSTAD KOMMUNE KULTUR OG OPPVEKST,1997-02-20,1100,864964702,0.98,ORGL,Arendalsveien 23,4878,GRIMSTAD,0904,GRIMSTAD,NO,Norge
990436886,MELØY KOMMUNE PLAN OG KOMMUNALTEKNISK DRIFT,2006-10-26,29,970189866,0.84,ORGL,Gammelveien 5,8150,ØRNES,1837,MELØY,NO,Norge
976819934,OSLO KEMNERKONTOR,1997-10-29,321,976819845,0.6,ORGL,Nydalsveien 24,0484,OSLO,0301,OSLO,NO,Norge
976821955,LIERNE KOMMUNESKOGER,1996-10-26,0,972417963,0.8,ORGL,,7882,NORDLI,5042,LIERNE,NO,Norge
974777207,RENNEBU KOMMUNE HELSEADMINISTRASJON,1996-09-01,234,940083672,0.38,ORGL,Myrveien 1,7391,RENNEBU,5022,RENNEBU,NO,Norge
974761955,GUDBRANDSDAL POLITIDISTRIKT,1995-08-09,0,915429785,0.61,ORGL,c/o Innlandet politidistrikt Vangsvegen 155,2321,HAMAR,0403,HAMAR,NO,Norge
976821645,ULSTEIN KOMMUNE OMSORGSETATEN,1996-10-26,501,964979456,0.68,ORGL,Sjøgata 63,6065,ULSTEINVIK,1516,ULSTEIN,NO,Norge
983063500,VALLE KOMMUNE PLEIE- OG OMSORGSAVDELINGA,2001-02-27,159,964966575,0.15,ORGL,,4747,VALLE,0940,VALLE,NO,Norge
974774909,FLORA KOMMUNE HELSE- OG SOSIALADMINISTRASJON,1996-09-01,762,935473578,0.48,ORGL,Hans Blomgate 39,6905,FLORØ,1401,FLORA,NO,Norge
970917772,KYSTVERKET TROMS OG FINNMARK,1995-03-12,64,874783242,0.86,ORGL,Fiskeriveien 3,9750,HONNINGSVÅG,2019,NORDKAPP,NO,Norge
917928010,VEGTILSYNET,2016-10-25,16,972417904,0.5,ORGL,Uttrågata 38,5700,VOSS,1235,VOSS,NO,Norge
914122198,SAUDA KOMMUNE OPPVEKST OG KULTUR,2014-09-08,244,964979367,0.9,ORGL,Rådhusgata 32,4200,SAUDA,1135,SAUDA,NO,Norge
887013322,VEST-FINNMARK KOMMUNEREVISJON IKS OARJE-FINNMARKKU SUOHKANREVISUVDNA SGO,2004-07-07,20,null,null,IKS,Løkkeveien 2,9510,ALTA,2012,ALTA,NO,Norge
980361888,SØRFOLD KOMMUNE SOSIAL- OG OMSORGSADMINISTRASJON,1998-12-11,219,972417750,0.93,ORGL,Rådhuset,8226,STRAUMEN,1845,SØRFOLD,NO,Norge
988450936,MIDT-GUDBRANDSDAL LANDBRUKSKONTOR,2005-07-13,8,941827195,0.02,ORGL,Kommunevegen 1,2647,SØR-FRON,0519,SØR-FRON,NO,Norge
974774860,FEDJE KOMMUNE TEKNISK ETAT,1997-02-20,19,944041036,0.6,ORGL,Stormarkvegen 49,5947,FEDJE,1265,FEDJE,NO,Norge
937884117,NORGES BANK,1995-06-07,986,null,null,STAT,Bankplassen 2,0151,OSLO,0301,OSLO,NO,Norge
990151652,LILLESAND KOMMUNE SEKTOR FOR SKOLE OG BARNEHAGE,2006-08-15,617,964965404,0.31,ORGL,Østregate 2,4790,LILLESAND,0926,LILLESAND,NO,Norge
961382246,VANG KOMMUNE,1995-06-07,420,null,null,KOMM,Tyinvegen 5161,2975,VANG I VALDRES,0545,VANG,NO,Norge
974775484,BREMANGER KOMMUNE KULTURTENESTER,1996-09-01,21,959318166,0.7,ORGL,Granden 1,6723,SVELGEN,1438,BREMANGER,NO,Norge
960510542,VOSS KOMMUNE,1995-06-07,2464,null,null,KOMM,Uttrågata 9,5700,VOSS,1235,VOSS,NO,Norge
976953495,PEDAGOGISK-PSYKOLOGISK TJENESTE FOR SUNNDAL TINGVOLL OG NESSET,1996-12-03,9,964981604,0.35,ORGL,Sunndalvegen 14,6600,SUNNDALSØRA,1563,SUNNDAL,NO,Norge
820351282,ØST 110-SENTRAL IKS,2018-03-19,0,null,null,IKS,Vestveien 16,1400,SKI,0213,SKI,NO,Norge
974773422,GJESDAL KOMMUNE KULTUR OG SAMFUNN,1996-09-01,110,964978573,0.76,ORGL,Rettedalen 1,4330,ÅLGÅRD,1122,GJESDAL,NO,Norge
974639831,HOL KOMMUNE TEKNISK ETAT,1996-09-01,134,944889116,0.85,ORGL,Ålmannvegen 8,3576,HOL,0620,HOL,NO,Norge
916923112,KULTURCOMPAGNIET RISSA KF,2016-06-14,4,944305483,0.91,KF,Rådhusveien 13,7100,RISSA,5054,INDRE FOSEN,NO,Norge
992848650,UNIVERSITETSTANNKLINIKKEN I TROMSØ,2008-07-01,38,974795140,0.56,ORGL,Hansine Hansens veg 86,9019,TROMSØ,1902,TROMSØ,NO,Norge
974642239,INDRE ØSTFOLD RENOVASJON IKS,1996-09-01,28,null,null,IKS,Vammaveien 207,1815,ASKIM,0124,ASKIM,NO,Norge
986923845,NAMDAL REHABILITERING IKS,2004-06-09,55,null,null,IKS,Gartlandsvegen 10,7977,HØYLANDET,5046,HØYLANDET,NO,Norge
874790362,TRÆNA KOMMUNE SEKTOR FOR UNDERVISNING,1997-02-20,74,940192692,0.69,ORGL,Husøy skole,8770,TRÆNA,1835,TRÆNA,NO,Norge
959272581,VÅLER KOMMUNE,1995-06-07,688,null,null,KOMM,Kjosveien 1,1592,VÅLER I ØSTFOLD,0137,VÅLER,NO,Norge
874636282,KRAGERØ KOMMUNE OPPVEKST,1998-01-15,611,963946902,0.49,ORGL,Gamle Kragerøvei 12 A,3770,KRAGERØ,0815,KRAGERØ,NO,Norge
996879828,NASJONALT ID-SENTER,2011-05-03,44,915429785,0.89,ORGL,Møllergata 39,0179,OSLO,0301,OSLO,NO,Norge
916831366,NANNESTAD KOMMUNE STØTTETJENESTEN,2016-03-02,201,964950202,0.52,ORGL,Teiealleen 31,2030,NANNESTAD,0238,NANNESTAD,NO,Norge
974642891,BÆRUM KOMMUNE ADMINISTRASJON,1996-09-01,472,935478715,0.14,ORGL,Rådhustorget 4,1337,SANDVIKA,0219,BÆRUM,NO,Norge
974640708,NOTODDEN KOMMUNE SEKSJON FOR KULTUR OG STEDSUTVIKLING,1996-10-26,41,938583986,0.29,ORGL,Storgata 39,3674,NOTODDEN,0807,NOTODDEN,NO,Norge
971045698,ROGALAND FYLKESKOMMUNE,1995-06-07,4058,null,null,FYLK,Arkitekt Eckhoffs gate 1,4010,STAVANGER,1103,STAVANGER,NO,Norge
974640988,HJARTDAL KOMMUNE NÆRING OG UTVIKLING,1996-09-01,9,964963649,0.31,ORGL,Saulandsvegen 414,3692,SAULAND,0827,HJARTDAL,NO,Norge
964977402,RISØR KOMMUNE,1995-06-07,1224,null,null,KOMM,Furumoveien 1,4950,RISØR,0901,RISØR,NO,Norge
845153272,FLATANGER KOMMUNE,1995-06-07,345,null,null,KOMM,"Miljøbygget, Lauvsnes",7770,FLATANGER,5049,FLATANGER,NO,Norge
845241112,FRÆNA KOMMUNE,1995-06-07,1362,null,null,KOMM,RÅDHUSET,6440,ELNESVÅGEN,1548,FRÆNA,NO,Norge
990742847,MOSJØEN OG OMEGN NÆRINGSSELSKAP KF,2007-01-25,18,844824122,0.97,KF,Fearnleys gate 7-9,8656,MOSJØEN,1824,VEFSN,NO,Norge
979352115,"IBESTAD KOMMUNE PLEIE, REHABILITERING OG OMSORG",1997-11-04,127,959469792,0.23,ORGL,,9450,HAMNVIK,1917,IBESTAD,NO,Norge
970145567,NORSK LYD OG BLINDESKRIFTBIBLIOTEK,1995-02-20,41,972417866,0.09,ORGL,Observatoriegata 1B,0254,OSLO,0301,OSLO,NO,Norge
976663063,RENNESØY KOMMUNE LANDBRUKS- OG NÆRINGSKONTORET,1996-09-01,9,964979545,0.99,ORGL,Asalveien 6,4150,RENNESØY,1142,RENNESØY,NO,Norge
976821572,PEDAGOGISK-PSYKOLOGISK TJENESTE FOR MIDT-RYFYLKE,1996-10-26,12,964978751,0.05,ORGL,Rådhusgaten 7,4100,JØRPELAND,1130,STRAND,NO,Norge
991076573,NAV KONTROLL STYRINGSENHET,2007-03-27,228,991012206,0.83,ORGL,C. J. Hambros plass 2,0164,OSLO,0301,OSLO,NO,Norge
974637952,SKEDSMO KOMMUNE HELSE- OG SOSIALSEKTOREN,1996-08-28,2939,938275130,0.32,ORGL,Jonas Lies gate 18,2000,LILLESTRØM,0231,SKEDSMO,NO,Norge
912337022,KLÆBU KOMMUNE STABSFUNKSJONER,2013-08-21,29,958731469,0.67,ORGL,Vikingvegen 8,7540,KLÆBU,5030,KLÆBU,NO,Norge
987424354,INDRE ØSTFOLD KONTROLLUTVALGSSEKRETARIAT IKS,2004-11-06,3,null,null,IKS,Industriveien 6,1890,RAKKESTAD,0128,RAKKESTAD,NO,Norge
919668660,ROGALAND FYLKESKOMMUNE KULTURAVDELINGEN,2017-10-04,51,971045698,0.89,ORGL,Arkitekt Eckhoffs gate 1,4010,STAVANGER,1103,STAVANGER,NO,Norge
914525861,NORD-TRØNDELAG HAVN RØRVIK IKS,2015-01-05,4,null,null,IKS,Fjordgata 10B,7900,RØRVIK,5050,VIKNA,NO,Norge
994971425,DRANGEDAL KOMMUNE SEKTOR FOR PLAN EIENDOM OG KOMMUNALTEKNIKK,2010-01-08,73,933277461,0.86,ORGL,Gudbrandsveien 7,3750,DRANGEDAL,0817,DRANGEDAL,NO,Norge
974774488,AUSTEVOLL KOMMUNE UTVIKLING OG FORVALTNING,1997-02-20,60,941139787,0.3,ORGL,,5392,STOREBØ,1244,AUSTEVOLL,NO,Norge
974641054,NISSEDAL KOMMUNE EINING FOR HELSE OG HABILITERING,1996-08-28,68,964964343,0.28,ORGL,Treungvegen 398,3855,TREUNGEN,0830,NISSEDAL,NO,Norge
976562224,KOMMUNENES OPPLÆRINGSKONTOR I BUSKERUD IKS,1996-07-05,5,null,null,IKS,Øvre Storgate 8,3018,DRAMMEN,0602,DRAMMEN,NO,Norge
915705243,KULTUR- OG IDRETTSBYGG OSLO KF,2015-08-29,63,958935420,0.29,KF,Olav Vs gate 4,0161,OSLO,0301,OSLO,NO,Norge
963989202,STRYN KOMMUNE,1995-06-07,1378,null,null,KOMM,Tonningsgata 4,6783,STRYN,1449,STRYN,NO,Norge
979646089,NANNESTAD KOMMUNE HELSE,1998-02-26,234,964950202,0.53,ORGL,Mikkel Revs veg 2,2030,NANNESTAD,0238,NANNESTAD,NO,Norge
944426124,LEKSVIK KOMMUNE,1995-06-07,0,null,null,KOMM,Vinnasand 9,7120,LEKSVIK,5054,INDRE FOSEN,NO,Norge
974781255,BOKN KOMMUNE SENTRALADMINISTRASJON,1996-09-01,9,964979723,0.07,ORGL,Boknatun,5561,BOKN,1145,BOKN,NO,Norge
976635264,MIDT-TELEMARK PEDAGOGISK PSYKOLOGISK RÅDGIVNINGSTJENESTE,1996-08-28,11,964963460,0.01,ORGL,Torkild Gunnheims veg 3,3810,GVARV,0822,SAUHERAD,NO,Norge
974773791,KARMØY KOMMUNE HELSE- OG OMSORGSETATEN,1996-10-26,2382,940791901,0.59,ORGL,Statsråd Vinjes gate 25,4250,KOPERVIK,1149,KARMØY,NO,Norge
974639637,HOLE KOMMUNE HELSE OG SOSIAL,1996-09-01,185,960010833,0.92,ORGL,Viksveien 30,3530,RØYSE,0612,HOLE,NO,Norge
976819853,OSLO KOMMUNE BYSTYRETS SEKRETARIAT,1997-10-29,64,958935420,0.8,ORGL,RÅDHUSET,0037,OSLO,0301,OSLO,NO,Norge
974780747,BOLIGBYGG OSLO KF,1997-10-29,141,958935420,0.89,KF,Wergelandsveien 3,0167,OSLO,0301,OSLO,NO,Norge
985538808,NITTEDAL KOMMUNE KULTUR,2003-03-24,85,971643870,0.17,ORGL,Rådhusveien 1,1482,NITTEDAL,0233,NITTEDAL,NO,Norge
981544315,LANDBRUKSDIREKTORATET,2000-02-28,226,972417874,0.27,ORGL,Stortingsgata 28,0161,OSLO,0301,OSLO,NO,Norge
974640937,TINN KOMMUNE HELSE,1996-10-26,182,864963552,0.28,ORGL,Storgata 16,3660,RJUKAN,0826,TINN,NO,Norge
975372189,RYFYLKE MILJØVERK IKS,1995-09-22,0,null,null,IKS,Ryfylkevegen 7040,4130,HJELMELAND,1133,HJELMELAND,NO,Norge
974794942,BÅTSFJORD KOMMUNE SENTRALADMINISTRASJON,1997-02-20,38,938795592,0.47,ORGL,Hindberggata 18,9990,BÅTSFJORD,2028,BÅTSFJORD,NO,Norge
974793261,MÅSØY KOMMUNE HELSE OG OMSORG,1997-02-20,129,941087957,0.17,ORGL,Torget 1,9690,HAVØYSUND,2018,MÅSØY,NO,Norge
974792230,ANDØY KOMMUNE - TEKNISK,1996-10-26,158,945624809,0.28,ORGL,Storgata 68,8480,ANDENES,1871,ANDØY,NO,Norge
813113082,SUNNDAL KOMMUNE EIENDOMSAVDELINGEN,2014-01-22,51,964981604,0.21,ORGL,Romsdalsvegen 2,6600,SUNNDALSØRA,1563,SUNNDAL,NO,Norge
886443722,EIGERSUND KOMMUNE KULTUR OG OPPVEKST,2004-01-13,816,944496394,0.88,ORGL,Bøckmans gate 2,4370,EGERSUND,1101,EIGERSUND,NO,Norge
874789992,KVÆFJORD KOMMUNE KULTUR- OG OPPVEKSTAVDELING,1997-02-20,240,972417998,0.3,ORGL,Bygdeveien 26,9475,BORKENES,1911,KVÆFJORD,NO,Norge
964947449,HOBØL KOMMUNE,1995-06-07,552,null,null,KOMM,Elvestadveien 1000,1827,HOBØL,0138,HOBØL,NO,Norge
996331202,AFK EIENDOM FKF,2010-12-21,58,958381492,0.06,FKF,Schweigaards gate 4,0185,OSLO,0301,OSLO,NO,Norge
993194964,OFOTEN INTERKOMMUNALE BRANN OG REDNINGSVESEN IKS,2009-01-07,94,null,null,IKS,Brannsbakken 1,8514,NARVIK,1805,NARVIK,NO,Norge
974776065,STRANDA KOMMUNE TEKNISK ETAT,1996-09-01,78,964980098,0.56,ORGL,Øyna 13,6200,STRANDA,1525,STRANDA,NO,Norge
881143712,STATENS HAVARIKOMMISJON FOR TRANSPORT,1999-10-13,58,972417904,0.06,ORGL,Sophie Radichs vei 17,2003,LILLESTRØM,0231,SKEDSMO,NO,Norge
874790982,BINDAL KOMMUNE HELSE- OG SOSIALADMINISTRASJON,1997-02-20,178,964983380,0.52,ORGL,Oldervikveien 5,7980,TERRÅK,1811,BINDAL,NO,Norge
998516528,TINN KOMMUNE PLO INSTITUSJON / HJEMMETJENESTER,2012-06-19,364,864963552,0.5,ORGL,Storgata 16,3660,RJUKAN,0826,TINN,NO,Norge
818781512,SØGNE KOMMUNE SENTRALADMINISTRASJON,2017-03-29,64,964967091,0.65,ORGL,Rådhusveien 1,4640,SØGNE,1018,SØGNE,NO,Norge
974790610,VESTVÅGØY KOMMUNE OPPVEKST,1996-09-01,500,942570619,0.51,ORGL,Storgata 37,8370,LEKNES,1860,VESTVÅGØY,NO,Norge
974635232,ASKIM KOMMUNE ASKIMSKOLEN,1996-09-01,380,840894312,0.98,ORGL,Skolegata 12,1830,ASKIM,0124,ASKIM,NO,Norge
952857991,ELVERUM KOMMUNE,1995-06-07,2513,null,null,KOMM,Storgata 18,2414,ELVERUM,0427,ELVERUM,NO,Norge
974790297,GRANE KOMMUNE OPPVEKST OG KULTURAVD,1996-10-26,113,940643112,0.55,ORGL,Industriveien 2,8680,TROFORS,1825,GRANE,NO,Norge
912617211,BJØRNEFJORDEN LANDBRUKSKONTOR,2013-10-22,5,964968896,0.18,ORGL,Kommunetunet,5640,EIKELANDSOSEN,1241,FUSA,NO,Norge
974791994,VÆRØY KOMMUNE TEKNISK ETAT,1997-02-20,8,964994307,0.08,ORGL,Sørland 33,8063,VÆRØY,1857,VÆRØY,NO,Norge
920184596,INDRE FOSEN KOMMUNE UTVIKLING,2018-01-03,16,944305483,0.36,ORGL,Rådhusveien 13,7100,RISSA,5054,INDRE FOSEN,NO,Norge
964967636,KVINNHERAD KOMMUNE,1995-06-07,2818,null,null,KOMM,Rosendalsvegen 10,5470,ROSENDAL,1224,KVINNHERAD,NO,Norge
987312203,KONTROLLUTVALGSSERVICE I HÅLOGALAND IKS,2004-10-13,0,null,null,IKS,Fagernesveien 3,8514,NARVIK,1805,NARVIK,NO,Norge
974766280,FROSTA KOMMUNE OPPVEKST,1996-09-01,145,944482253,0.85,ORGL,,7633,FROSTA,5036,FROSTA,NO,Norge
962986633,STATNETT SF,1995-03-12,1548,null,null,SF,Nydalen allé 33,0484,OSLO,0301,OSLO,NO,Norge
974636174,ØVRE EIKER KOMMUNE SEKSJON OPPVEKST,1996-09-01,849,954597482,0.37,ORGL,Stasjonsgata 24,3300,HOKKSUND,0624,ØVRE EIKER,NO,Norge
913403827,INTERKOMMUNAL ARBEIDSGIVERKONTROLL VESTRE AGDER,2014-03-21,4,964964076,0.42,ORGL,Nesgata 11,4480,KVINESDAL,1037,KVINESDAL,NO,Norge
961416388,SALANGEN KOMMUNE,1995-06-07,603,null,null,KOMM,Herredshuset Kongsveien 77,9350,SJØVEGAN,1923,SALANGEN,NO,Norge
944350497,NÆRØY KOMMUNE,1995-06-07,727,null,null,KOMM,Idrettsvegen 1,7970,KOLVEREID,5051,NÆRØY,NO,Norge
976663543,MEIERIET KINO,1996-09-01,4,942570619,0.17,ORGL,Storgata 27,8370,LEKNES,1860,VESTVÅGØY,NO,Norge
987803223,SOGN OG FJORDANE REVISJON IKS,2005-02-16,7,null,null,IKS,Askedalen 2,6863,LEIKANGER,1419,LEIKANGER,NO,Norge
871294992,SOLØRFONDET,1995-02-20,0,964948232,0.36,ORGL,Negardssvingen 2,2270,FLISA,0425,ÅSNES,NO,Norge
974794314,SALTDAL KOMMUNE SENTRALADMINISTRASJONEN,1996-10-26,53,972417734,0.58,ORGL,Kirkegata 23,8250,ROGNAN,1840,SALTDAL,NO,Norge
939958851,STJØRDAL KOMMUNE,1995-06-07,3156,null,null,KOMM,Kjøpmannsgata 9,7500,STJØRDAL,5035,STJØRDAL,NO,Norge
974775654,STRYN KOMMUNE HELSE- OG SOSIALADMINISTRASJON,1996-10-26,649,963989202,0.52,ORGL,Tonningsgata 4,6783,STRYN,1449,STRYN,NO,Norge
988071153,HOL OG ÅL FELLESKJØKKEN,2005-04-05,10,944889116,0.24,ORGL,Nesheimvegen 1,3576,HOL,0620,HOL,NO,Norge
876819902,OSLO KOMMUNE KLIMAETATEN,1997-10-29,27,974770474,0.32,ORGL,Olav Vs gate 4,0161,OSLO,0301,OSLO,NO,Norge
864953042,SILJAN KOMMUNE,1995-06-07,344,null,null,KOMM,Sentrumsveien 105,3748,SILJAN,0811,SILJAN,NO,Norge
996361802,KRISESENTER VEST IKS,2011-10-20,23,null,null,IKS,,5501,HAUGESUND,1106,HAUGESUND,NO,Norge
995192691,REGIONRÅDET FOR GLÅMDALSREGIONEN,2010-02-17,0,942116217,0.2,ORGL,Otervegen 26,2211,KONGSVINGER,0402,KONGSVINGER,NO,Norge
914861624,MODUM BOLIGEIENDOM KF,2015-01-26,3,970491589,0.54,KF,Rådhusveien 1,3370,VIKERSUND,0623,MODUM,NO,Norge
974636344,HJARTDAL KOMMUNE KULTUR OG OPPVEKST,1996-09-01,120,964963649,0.45,ORGL,Saulandsvegen 414,3692,SAULAND,0827,HJARTDAL,NO,Norge
989090712,GOSSEN BARNE- OG UNGDOMSSKOLE,2005-12-12,78,964981337,0.28,ORGL,Skolevegen 24,6480,AUKRA,1547,AUKRA,NO,Norge
974775468,"NAUSTDAL KOMMUNE PLAN, NÆRING OG TEKNISK DRIFT",1996-09-01,31,963923899,0.13,ORGL,,6817,NAUSTDAL,1433,NAUSTDAL,NO,Norge
974764113,MØRE OG ROMSDAL POLITIDISTRIKT,1995-08-09,645,915429785,0.47,ORGL,Nedre Strandgate 50,6005,ÅLESUND,1504,ÅLESUND,NO,Norge
971028440,DRANGEDAL EVERK KF,1995-03-12,18,933277461,0.97,KF,Gudbrandsveien 28,3750,DRANGEDAL,0817,DRANGEDAL,NO,Norge
983831303,SELJE KOMMUNE EIGEDOM,2001-10-23,24,970541705,0.1,ORGL,,6740,SELJE,1441,SELJE,NO,Norge
974637936,LØRENSKOG KOMMUNE KULTURSEKTOREN,1996-08-28,117,842566142,0.67,ORGL,Festplassen 1,1473,LØRENSKOG,0230,LØRENSKOG,NO,Norge
974774291,ULVIK KOMMUNE TEKNISK DRIFT OG ANLEGG,1996-10-26,54,971159928,0.74,ORGL,Skeiesvegen 3,5730,ULVIK,1233,ULVIK,NO,Norge
974763230,FYLKESMANNEN I ROGALAND,1995-08-09,185,972417858,0.02,ORGL,Lagårdsveien 44,4010,STAVANGER,1103,STAVANGER,NO,Norge
987478535,PEDAGOGISK-PSYKOLOGISK TJENESTE FOR VALDRES,2004-11-11,12,961381908,0.32,ORGL,Tveitavegen 11,2900,FAGERNES,0542,NORD-AURDAL,NO,Norge
916664389,SKATTEOPPKREVEREN I VESTRE AGDER,2016-02-01,5,964964076,0.4,ORGL,Nesgata 11,4480,KVINESDAL,1037,KVINESDAL,NO,Norge
976972619,"LURØY KOMMUNE HELSE-, SOSIAL- OG OMSORGSETAT",1997-02-20,230,940667852,0.21,ORGL,,8766,LURØY,1834,LURØY,NO,Norge
974635682,VÅLER KOMMUNE KULTUR OG OPPVEKST,1996-08-28,210,871034222,0.74,ORGL,Sentralgården Vålgutua 251,2436,VÅLER I SOLØR,0426,VÅLER,NO,Norge
974638428,VÅLER KOMMUNE TEKNISK ETAT,1996-08-28,67,871034222,0.26,ORGL,Sentralgården Vålgutua 251,2436,VÅLER I SOLØR,0426,VÅLER,NO,Norge
920051227,NAV INNKREVING,2017-12-11,0,996250318,0.71,ORGL,Grubeveien 4,9910,BJØRNEVATN,2030,SØR-VARANGER,NO,Norge
988913898,AURE KOMMUNE,2005-11-14,1088,null,null,KOMM,Rådhuset,6690,AURE,1576,AURE,NO,Norge
974778726,OSLO KOMMUNE BYDEL 3 SAGENE,1996-01-24,1502,876819872,0.66,ORGL,Thorvald Meyers gate 2A,0555,OSLO,0301,OSLO,NO,Norge
